age,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,month_n,day_of_week_n,campaign,pdays,previous,poutcome_n,cons.price.idx,cons.conf.idx
39,2,1,1,0,1,1,0,1,0,1,999,0,0,94.465,-41.8
31,3,0,2,1,0,0,1,0,2,1,999,0,0,92.893,-46.2
47,1,0,1,0,0,1,1,0,4,1,999,0,0,92.893,-46.2
28,2,1,1,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
42,2,1,3,1,0,1,0,0,2,1,999,0,0,93.994,-36.4
27,2,0,4,0,1,0,1,0,4,3,999,0,0,92.893,-46.2
25,3,1,0,0,0,0,0,2,1,3,999,0,0,93.918,-42.7
35,6,0,6,0,0,0,1,8,0,3,999,0,0,93.075,-47.1
32,0,0,0,0,0,0,0,0,2,2,999,0,0,93.994,-36.4
26,3,1,0,0,1,0,1,0,4,2,999,0,0,92.893,-46.2
27,2,1,1,0,1,0,0,0,4,2,999,0,0,93.994,-36.4
35,4,0,6,0,0,0,1,2,4,1,999,0,0,93.918,-42.7
43,4,0,4,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
40,10,0,6,0,0,0,1,2,2,4,999,0,0,93.918,-42.7
34,2,1,6,0,0,0,1,5,3,1,6,1,2,92.649,-30.1
52,3,1,3,1,1,0,0,0,1,1,999,0,0,93.994,-36.4
28,2,1,1,0,1,1,1,1,3,2,999,0,0,92.963,-40.8
34,2,1,1,0,1,0,1,0,4,6,999,1,1,92.893,-46.2
49,6,0,6,0,0,0,0,1,0,1,999,0,0,94.465,-41.8
45,3,0,3,1,0,0,0,1,1,7,999,0,0,94.465,-41.8
52,0,0,6,0,0,1,1,2,1,1,999,0,0,93.918,-42.7
48,7,2,0,0,0,1,0,1,0,2,999,0,0,94.465,-41.8
34,1,2,3,1,0,0,0,1,3,2,999,0,0,94.465,-41.8
34,4,2,4,0,1,0,1,3,1,1,999,0,0,93.444,-36.1
41,6,0,5,0,1,0,0,1,4,1,999,0,0,94.465,-41.8
35,4,1,4,0,1,0,1,1,1,1,6,2,2,94.055,-39.8
32,4,0,4,0,0,0,1,2,2,2,999,0,0,93.918,-42.7
46,3,0,2,1,0,0,1,0,2,1,999,0,0,92.893,-46.2
36,10,0,6,0,0,0,1,2,2,4,999,0,0,93.918,-42.7
28,3,0,3,1,2,2,0,0,0,1,999,1,1,92.893,-46.2
57,2,1,6,0,1,0,1,2,1,1,999,0,0,93.918,-42.7
42,3,0,0,0,0,0,1,0,2,2,999,1,1,92.893,-46.2
45,1,0,1,1,1,0,1,0,2,7,999,0,0,92.893,-46.2
38,3,0,2,0,0,1,1,1,4,2,3,2,2,94.055,-39.8
29,1,1,1,0,0,1,0,0,1,2,999,0,0,93.994,-36.4
29,8,0,6,0,1,0,0,5,3,1,999,1,1,93.2,-42.0
38,2,0,2,0,0,0,1,2,3,25,999,0,0,93.918,-42.7
44,4,1,6,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
26,11,1,6,0,1,0,1,1,3,1,999,0,0,92.963,-40.8
45,1,0,4,0,1,0,1,2,0,23,999,0,0,93.918,-42.7
29,2,1,6,0,1,0,0,1,0,1,999,0,0,94.465,-41.8
29,2,1,6,0,1,1,1,3,2,5,999,0,0,93.444,-36.1
27,1,0,1,0,0,0,1,2,3,3,999,0,0,93.918,-42.7
32,4,0,1,0,1,0,1,0,0,3,999,0,0,92.893,-46.2
41,0,0,0,0,1,0,1,0,1,1,999,1,1,92.893,-46.2
33,2,0,6,0,0,0,0,0,4,2,999,0,0,93.994,-36.4
21,4,1,4,0,0,0,0,1,2,4,999,0,0,94.465,-41.8
30,3,0,0,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
39,2,1,6,0,0,0,1,2,0,3,999,0,0,93.918,-42.7
31,10,0,1,0,1,1,1,5,2,2,999,0,0,93.2,-42.0
38,4,0,4,1,1,0,0,0,0,1,999,0,0,93.994,-36.4
51,4,0,4,0,0,1,1,6,0,2,999,0,0,92.713,-33.0
30,6,1,6,0,0,1,0,0,2,5,999,0,0,93.994,-36.4
32,10,0,1,0,1,0,1,2,0,1,999,0,0,93.918,-42.7
32,1,0,2,1,1,0,0,5,1,2,999,0,0,93.2,-42.0
45,1,0,1,0,1,1,1,0,3,3,999,0,0,92.893,-46.2
47,7,0,4,0,1,0,1,5,2,1,999,0,0,93.2,-42.0
35,1,0,1,1,1,0,1,0,2,1,999,0,0,92.893,-46.2
57,2,1,6,0,0,0,1,2,2,4,999,0,0,93.918,-42.7
29,4,1,6,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
26,4,1,4,0,1,0,0,1,2,1,999,0,0,94.465,-41.8
33,2,1,6,0,1,0,1,8,3,3,999,0,0,93.749,-34.6
45,3,0,0,0,0,0,1,2,1,5,999,0,0,93.918,-42.7
36,4,0,4,0,1,0,1,0,3,2,999,0,0,92.893,-46.2
40,7,0,3,0,0,0,1,1,0,3,999,1,1,92.963,-40.8
52,5,0,0,0,1,0,0,0,3,1,999,0,0,93.994,-36.4
51,1,0,1,0,0,0,0,1,1,2,999,0,0,94.465,-41.8
24,11,1,5,0,1,0,1,1,0,1,999,0,0,92.963,-40.8
41,2,0,6,0,1,0,1,3,3,9,999,0,0,93.444,-36.1
23,11,1,1,0,0,1,1,9,3,2,3,2,2,94.199,-37.5
47,6,0,0,1,0,0,0,0,0,22,999,0,0,93.994,-36.4
48,4,0,6,0,1,1,1,4,1,2,999,0,0,94.601,-49.5
41,4,0,4,0,1,0,1,5,4,5,5,1,2,93.2,-42.0
38,6,0,6,0,1,0,0,5,0,1,999,0,0,93.2,-42.0
31,6,1,6,0,1,1,1,2,2,1,999,0,0,93.918,-42.7
26,6,1,6,0,1,0,1,1,4,2,999,0,0,92.963,-40.8
31,4,1,4,0,1,0,1,3,1,1,999,0,0,93.444,-36.1
56,2,1,6,0,0,0,1,7,2,1,5,1,2,93.369,-34.8
34,4,0,4,1,1,0,1,3,3,3,999,0,0,93.444,-36.1
58,1,0,5,1,1,0,1,3,1,1,999,0,0,93.444,-36.1
47,2,0,6,0,1,0,0,0,2,1,999,0,0,93.994,-36.4
33,8,1,6,0,0,0,0,0,4,1,999,0,0,93.994,-36.4
32,2,0,6,0,1,0,1,0,0,2,999,0,0,92.893,-46.2
28,4,0,3,0,0,0,1,8,3,1,999,0,0,93.075,-47.1
28,7,0,1,1,1,0,0,0,1,2,999,0,0,92.893,-46.2
44,4,1,4,0,1,0,1,8,2,2,999,0,0,93.075,-47.1
28,2,1,6,0,0,1,1,2,4,2,999,0,0,93.918,-42.7
41,3,0,0,1,0,0,0,0,4,1,999,0,0,93.994,-36.4
57,2,0,5,0,1,0,1,3,0,3,999,0,0,93.444,-36.1
75,5,2,3,0,0,0,1,7,0,1,999,0,0,92.843,-50.0
38,6,0,3,1,0,0,0,0,4,1,999,0,0,93.994,-36.4
35,7,0,6,0,0,0,0,0,3,25,999,0,0,93.994,-36.4
30,4,1,4,0,0,0,0,0,3,2,999,0,0,93.994,-36.4
53,4,0,1,0,0,1,0,0,0,2,999,0,0,93.994,-36.4
56,5,0,6,0,1,0,1,5,2,1,999,0,0,92.649,-30.1
33,2,0,6,0,0,0,1,9,0,3,999,0,0,94.199,-37.5
32,4,0,6,0,1,0,1,3,0,1,999,0,0,93.444,-36.1
39,1,0,5,1,1,0,1,2,2,1,999,0,0,93.918,-42.7
40,4,2,6,0,1,0,1,8,3,1,999,0,0,93.075,-47.1
44,11,1,5,1,0,1,1,2,1,6,999,0,0,93.918,-42.7
23,11,1,1,0,1,0,1,4,0,2,999,1,1,94.601,-49.5
39,2,0,1,1,1,0,0,1,3,6,999,0,0,94.465,-41.8
38,3,0,2,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
38,2,0,1,0,1,0,0,0,3,3,999,0,0,93.994,-36.4
31,11,0,1,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
36,2,0,1,0,1,0,0,0,3,3,999,0,0,93.994,-36.4
33,10,0,1,0,1,0,0,1,2,8,999,0,0,94.465,-41.8
24,7,0,1,0,1,0,1,5,0,1,999,1,1,92.649,-30.1
35,4,1,4,0,1,0,1,3,0,1,999,0,0,93.444,-36.1
55,5,0,0,0,0,0,1,4,3,1,999,2,1,92.431,-26.9
48,4,0,4,0,1,0,1,2,3,2,999,0,0,93.918,-42.7
38,4,1,3,0,1,0,1,0,0,5,999,0,0,92.893,-46.2
27,3,1,3,0,1,0,1,0,2,1,999,1,1,92.893,-46.2
41,3,0,2,0,0,0,0,1,2,1,999,0,0,94.465,-41.8
40,2,0,6,0,0,0,0,1,3,2,999,0,0,94.465,-41.8
52,3,0,5,1,0,0,1,2,4,1,999,0,0,93.918,-42.7
33,2,1,1,0,0,0,1,0,4,9,999,1,1,92.893,-46.2
47,3,0,2,0,0,1,1,2,0,1,999,0,0,93.918,-42.7
29,6,0,6,0,1,0,1,0,2,4,999,1,1,92.893,-46.2
49,1,2,3,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
39,10,0,1,1,0,1,0,0,2,7,999,0,0,93.994,-36.4
26,4,0,4,0,0,0,0,0,1,3,999,0,0,93.994,-36.4
31,4,1,4,0,1,0,1,3,3,3,999,0,0,93.444,-36.1
24,3,1,3,1,0,0,0,2,4,1,999,0,0,93.918,-42.7
33,3,0,0,0,1,0,0,1,2,2,999,0,0,94.465,-41.8
51,3,0,0,1,1,0,1,3,0,2,999,0,0,93.444,-36.1
30,2,0,6,0,1,0,1,3,3,1,999,0,0,93.444,-36.1
35,2,2,6,0,1,0,0,1,0,2,999,0,0,94.465,-41.8
44,8,2,4,0,0,0,1,5,4,2,999,0,0,93.2,-42.0
38,1,0,1,0,0,0,1,2,4,3,999,0,0,93.918,-42.7
44,4,0,4,1,0,0,0,0,4,1,999,0,0,93.994,-36.4
40,6,0,1,0,0,1,1,5,4,5,999,1,1,93.2,-42.0
35,3,0,3,1,1,0,0,1,3,2,999,0,0,94.465,-41.8
32,2,0,6,0,1,0,1,2,3,17,999,0,0,93.918,-42.7
25,2,1,6,0,2,2,1,4,4,2,999,0,0,92.431,-26.9
32,6,1,6,0,1,1,1,5,0,2,999,0,0,93.2,-42.0
56,3,0,3,1,1,0,1,2,4,3,999,0,0,93.918,-42.7
26,2,1,6,0,1,0,1,2,4,2,999,0,0,93.918,-42.7
27,3,1,1,0,1,0,1,4,1,3,999,1,1,94.601,-49.5
58,4,0,0,0,0,1,1,4,2,2,4,2,2,92.431,-26.9
22,11,1,1,0,1,0,1,0,3,3,999,0,0,92.893,-46.2
38,3,0,5,0,1,0,0,0,0,1,999,0,0,93.994,-36.4
43,6,0,6,0,1,0,1,0,4,1,999,0,0,92.893,-46.2
49,10,0,1,0,0,0,1,0,1,1,999,0,0,92.893,-46.2
38,4,1,4,0,1,0,1,5,0,1,999,0,0,93.2,-42.0
38,3,0,0,0,0,0,1,0,3,1,999,1,1,92.893,-46.2
33,4,0,4,0,1,0,1,3,4,2,999,0,0,93.444,-36.1
31,1,1,1,0,0,0,1,0,2,2,999,0,0,92.893,-46.2
50,8,0,6,0,0,0,0,5,0,1,999,0,0,93.2,-42.0
29,0,0,6,0,1,0,1,3,0,2,999,0,0,93.444,-36.1
41,6,0,5,0,1,0,0,0,3,1,999,0,0,93.994,-36.4
45,3,0,5,1,0,0,0,0,0,1,999,0,0,93.994,-36.4
45,3,1,3,0,0,1,1,4,1,2,999,1,1,92.431,-26.9
40,3,2,3,1,0,0,0,1,1,1,999,0,0,94.465,-41.8
27,2,1,1,0,1,1,1,0,2,4,999,0,0,92.893,-46.2
57,5,0,0,1,0,0,0,5,0,1,999,0,0,93.2,-42.0
47,3,1,5,1,1,0,1,2,1,5,999,0,0,93.918,-42.7
49,4,0,1,0,1,0,0,1,1,1,999,0,0,94.465,-41.8
32,3,0,2,0,0,1,1,5,2,2,999,0,0,93.2,-42.0
47,4,0,3,0,2,2,1,2,1,1,999,0,0,93.918,-42.7
26,2,1,6,0,0,0,1,2,2,3,999,0,0,93.918,-42.7
22,1,1,1,0,1,0,1,1,0,1,999,0,0,92.963,-40.8
32,2,0,6,0,1,1,1,3,0,2,999,0,0,93.444,-36.1
37,7,1,3,1,1,1,1,2,2,1,999,0,0,93.918,-42.7
28,8,1,6,0,1,1,1,1,0,2,999,0,0,92.963,-40.8
54,3,0,0,1,1,0,0,3,3,2,999,0,0,93.444,-36.1
55,2,2,1,0,0,0,1,5,2,3,999,0,0,93.2,-42.0
42,3,0,3,0,0,0,0,0,3,2,999,0,0,92.893,-46.2
38,2,1,6,0,1,0,1,8,0,1,999,0,0,93.075,-47.1
29,3,1,4,0,1,0,0,0,0,7,999,0,0,93.994,-36.4
53,4,0,1,0,1,0,1,7,1,2,999,0,0,93.369,-34.8
24,2,1,6,0,0,0,1,9,3,1,999,1,1,94.199,-37.5
43,2,2,3,0,1,0,1,0,2,1,999,0,0,92.893,-46.2
36,2,2,6,1,1,1,1,2,2,1,999,0,0,93.918,-42.7
31,3,0,3,0,0,0,1,0,3,1,999,0,0,92.893,-46.2
26,2,1,6,0,1,0,1,2,2,1,999,0,0,93.918,-42.7
52,4,1,0,1,1,0,1,5,2,1,999,0,0,93.2,-42.0
48,4,0,6,0,1,0,1,3,1,1,999,0,0,93.444,-36.1
33,4,0,4,0,1,0,1,0,0,2,999,0,0,92.893,-46.2
45,1,2,1,1,1,0,0,0,3,1,999,0,0,93.994,-36.4
35,2,0,6,0,0,0,1,5,2,1,999,0,0,93.2,-42.0
49,2,2,1,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
56,3,1,2,0,1,0,0,0,4,1,999,0,0,93.994,-36.4
34,2,0,6,0,0,0,1,5,0,2,999,0,0,94.767,-50.8
57,5,0,1,0,0,0,1,3,4,6,999,0,0,93.444,-36.1
28,7,1,6,0,0,1,1,3,3,2,999,0,0,92.201,-31.4
39,2,1,6,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
74,5,2,1,0,1,1,0,6,0,6,999,0,0,92.713,-33.0
31,4,1,6,0,1,0,1,0,4,7,999,1,1,92.893,-46.2
48,3,2,4,0,1,0,1,5,0,1,999,1,1,93.2,-42.0
35,10,2,6,0,0,0,1,5,2,4,999,0,0,93.2,-42.0
43,8,0,6,1,1,1,0,1,2,1,999,0,0,94.465,-41.8
56,3,0,0,1,0,0,0,0,2,2,999,0,0,93.994,-36.4
53,3,0,0,1,0,0,0,0,2,2,999,0,0,93.994,-36.4
35,6,0,6,0,0,0,1,2,4,2,999,0,0,93.918,-42.7
51,2,0,6,0,0,0,0,0,1,4,999,0,0,93.994,-36.4
29,4,1,1,0,0,0,1,0,2,4,12,1,2,92.893,-46.2
28,3,1,3,0,0,0,0,0,2,2,999,0,0,93.994,-36.4
36,2,0,6,0,1,1,1,3,0,3,999,0,0,93.444,-36.1
36,3,0,3,0,1,0,1,2,0,3,999,0,0,93.918,-42.7
30,10,0,2,1,1,0,1,0,0,3,999,0,0,92.893,-46.2
37,7,1,6,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
32,2,0,6,0,1,0,1,3,2,3,999,0,0,93.444,-36.1
24,4,1,1,0,1,0,1,0,0,4,999,0,0,92.893,-46.2
34,0,0,1,1,0,0,1,0,2,5,999,1,1,92.893,-46.2
35,6,1,6,1,1,0,1,2,3,1,999,0,0,93.918,-42.7
32,3,0,4,0,0,0,0,0,4,2,999,0,0,93.994,-36.4
32,2,0,3,0,0,0,0,2,1,3,999,0,0,93.918,-42.7
40,3,0,2,0,0,1,0,0,1,2,999,0,0,93.994,-36.4
45,2,0,1,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
37,3,0,0,0,0,1,1,0,4,1,999,0,0,92.893,-46.2
50,2,0,6,0,1,1,0,8,3,3,999,0,0,93.075,-47.1
39,11,1,5,0,1,0,0,3,4,2,999,0,0,92.201,-31.4
43,4,2,5,0,0,0,0,0,2,9,999,0,0,93.994,-36.4
41,3,2,3,0,1,0,0,5,1,2,999,0,0,93.2,-42.0
60,1,0,5,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
59,10,0,6,1,0,0,0,1,4,1,999,0,0,94.465,-41.8
43,0,0,0,1,0,1,0,0,2,1,999,0,0,93.994,-36.4
68,6,0,3,0,1,0,1,6,3,1,999,2,1,92.713,-33.0
48,4,0,1,1,1,0,1,2,1,4,999,0,0,93.918,-42.7
21,11,1,1,0,0,0,1,5,1,1,7,2,1,92.649,-30.1
51,2,0,6,0,1,0,1,3,1,7,999,0,0,93.444,-36.1
56,3,0,5,0,1,0,1,3,1,8,999,0,0,93.444,-36.1
33,0,0,0,0,1,0,1,8,0,2,999,0,0,93.075,-47.1
29,4,2,1,0,0,0,1,2,2,1,999,0,0,93.918,-42.7
50,0,0,0,0,0,0,1,3,0,1,999,0,0,93.444,-36.1
46,2,0,4,0,0,0,0,0,2,1,999,0,0,93.994,-36.4
26,4,1,6,0,1,0,1,2,4,3,6,2,2,94.215,-40.3
42,4,2,6,0,0,1,1,2,4,2,999,0,0,93.918,-42.7
33,3,0,0,0,0,0,1,2,0,1,999,0,0,93.918,-42.7
41,3,0,1,0,1,0,1,0,4,1,999,0,0,92.893,-46.2
36,2,1,1,0,1,0,1,8,4,3,999,0,0,93.075,-47.1
37,3,0,0,0,0,1,0,0,3,2,999,0,0,93.994,-36.4
53,5,0,1,0,0,0,1,5,4,3,999,0,0,93.2,-42.0
32,2,1,6,1,0,0,0,0,4,3,999,0,0,93.994,-36.4
41,1,2,3,0,0,0,0,1,3,1,999,0,0,94.465,-41.8
32,7,0,6,0,0,0,1,3,3,2,999,0,0,93.444,-36.1
33,3,1,2,1,0,0,1,0,2,1,999,0,0,92.893,-46.2
33,1,0,3,0,0,0,1,0,3,3,999,1,1,92.893,-46.2
43,4,1,4,0,0,0,0,0,2,1,999,0,0,93.994,-36.4
33,3,0,3,0,0,0,0,0,2,2,999,0,0,93.994,-36.4
29,2,1,6,0,1,0,1,8,2,1,5,2,2,93.075,-47.1
32,6,1,6,0,0,1,1,5,2,1,999,0,0,93.2,-42.0
26,3,0,3,0,0,0,0,1,2,1,999,0,0,94.465,-41.8
49,6,0,6,0,1,0,1,5,1,1,999,1,1,93.2,-42.0
54,3,2,0,0,0,0,1,2,0,2,999,0,0,93.918,-42.7
52,0,0,0,1,0,0,1,3,0,3,999,0,0,93.444,-36.1
39,3,0,3,1,0,0,0,0,1,1,999,0,0,93.994,-36.4
44,2,0,6,0,0,0,1,2,3,2,999,0,0,93.918,-42.7
45,1,1,1,0,1,0,0,0,2,1,999,0,0,93.994,-36.4
57,3,0,2,1,1,0,1,2,2,4,999,0,0,93.918,-42.7
31,8,0,6,0,1,0,0,5,0,1,999,0,0,93.2,-42.0
54,3,0,3,0,1,0,1,2,3,2,999,0,0,93.918,-42.7
29,2,1,6,0,1,1,1,5,3,1,999,0,0,93.2,-42.0
53,6,0,6,0,1,0,1,3,0,3,999,0,0,93.444,-36.1
57,5,0,0,0,1,0,1,3,3,1,999,0,0,93.444,-36.1
26,2,0,1,1,0,0,0,0,4,6,999,0,0,93.994,-36.4
29,2,1,6,0,1,0,1,2,0,2,999,0,0,93.918,-42.7
34,2,0,6,0,1,0,1,9,2,1,18,2,1,94.199,-37.5
49,1,0,1,1,0,0,0,1,3,1,999,0,0,94.465,-41.8
34,2,0,1,0,1,0,1,3,3,1,999,0,0,93.444,-36.1
35,4,1,1,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
36,1,0,1,0,1,0,0,0,0,4,999,0,0,93.994,-36.4
35,2,0,6,0,1,0,1,1,1,1,5,1,2,94.055,-39.8
40,4,0,4,0,0,0,0,1,0,1,999,0,0,94.465,-41.8
60,4,0,1,0,0,0,1,2,4,8,999,0,0,93.918,-42.7
31,3,0,3,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
40,2,0,1,0,1,1,1,4,2,1,999,0,0,92.431,-26.9
32,2,2,1,0,1,0,0,0,3,23,999,0,0,93.994,-36.4
30,1,1,1,0,2,2,0,1,4,9,999,0,0,94.465,-41.8
42,4,0,6,0,0,1,1,3,4,2,999,0,0,93.444,-36.1
36,4,0,1,0,1,0,1,3,0,1,999,0,0,93.444,-36.1
29,2,0,1,0,0,0,0,0,4,2,999,0,0,93.994,-36.4
38,8,0,4,0,0,0,1,5,3,1,999,1,1,93.2,-42.0
58,3,0,0,0,0,0,0,1,3,1,999,0,0,94.465,-41.8
56,3,0,2,0,1,1,1,8,0,1,999,0,0,93.075,-47.1
50,1,0,0,0,0,0,1,3,4,1,999,0,0,93.444,-36.1
50,2,2,6,0,1,0,0,5,0,2,999,1,1,93.2,-42.0
30,4,2,4,1,1,0,1,3,1,3,999,0,0,93.444,-36.1
36,10,2,1,0,1,0,1,5,4,3,999,0,0,93.2,-42.0
42,10,0,2,0,1,1,1,0,4,3,999,1,1,92.893,-46.2
41,2,0,6,0,1,0,0,0,2,3,999,0,0,93.994,-36.4
33,3,0,3,0,1,0,1,0,1,1,999,0,0,92.893,-46.2
31,4,1,6,0,1,0,1,0,3,4,999,0,0,92.893,-46.2
39,2,0,1,0,0,0,0,2,4,1,999,0,0,93.918,-42.7
35,1,0,4,1,0,0,0,1,4,1,999,0,0,94.465,-41.8
34,2,0,6,0,0,0,1,2,2,2,999,0,0,93.918,-42.7
52,5,0,0,1,2,2,1,2,3,4,999,0,0,93.918,-42.7
29,2,1,6,0,1,0,0,1,4,27,999,0,0,94.465,-41.8
42,4,0,4,0,1,0,1,3,2,1,999,0,0,93.444,-36.1
57,2,0,6,1,1,0,1,3,3,1,999,0,0,93.444,-36.1
36,8,2,0,0,0,0,0,0,4,3,999,0,0,93.994,-36.4
35,4,0,4,0,0,0,1,2,0,3,999,0,0,93.918,-42.7
30,1,0,1,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
41,2,2,3,0,2,2,1,5,2,2,999,0,0,93.2,-42.0
56,3,0,0,1,0,0,0,0,0,1,999,0,0,93.994,-36.4
45,3,0,3,0,1,0,0,1,0,1,999,0,0,94.465,-41.8
58,5,0,0,1,1,0,0,1,1,3,999,0,0,94.465,-41.8
51,3,0,3,0,1,0,1,0,2,1,999,0,0,92.893,-46.2
29,1,1,1,0,1,0,1,0,2,3,999,1,1,92.893,-46.2
34,4,1,4,0,1,0,1,3,0,1,999,0,0,93.444,-36.1
55,3,0,0,1,1,1,0,1,0,2,999,0,0,94.465,-41.8
28,3,0,2,1,1,1,0,0,3,2,999,0,0,93.994,-36.4
31,4,1,4,0,1,0,1,8,0,1,999,1,1,93.075,-47.1
45,8,0,0,0,1,0,1,5,1,1,999,0,0,93.2,-42.0
53,3,0,3,0,0,0,1,5,2,1,999,0,0,93.2,-42.0
36,6,0,6,0,1,1,1,8,0,1,999,1,1,93.075,-47.1
52,3,1,5,1,0,0,0,0,4,3,999,0,0,93.994,-36.4
57,2,0,1,1,1,0,1,0,3,5,999,0,0,92.893,-46.2
40,2,1,1,0,1,0,1,1,1,1,999,1,1,92.963,-40.8
29,8,1,6,0,0,0,1,5,3,1,999,0,0,93.2,-42.0
31,6,1,1,0,1,0,1,5,3,1,999,0,0,93.2,-42.0
30,8,0,6,0,1,0,1,1,4,2,999,0,0,92.963,-40.8
29,2,1,1,0,0,1,1,1,0,1,999,0,0,92.963,-40.8
71,5,0,0,0,0,0,1,4,3,2,999,2,1,92.431,-26.9
25,2,1,6,0,1,0,1,0,1,1,999,0,0,92.893,-46.2
60,5,0,0,1,1,0,1,4,4,1,999,0,0,92.431,-26.9
28,1,0,1,0,0,0,0,1,0,2,999,0,0,94.465,-41.8
49,5,1,0,1,0,0,1,2,4,1,999,0,0,93.918,-42.7
45,10,0,2,0,0,0,0,1,2,2,999,0,0,94.465,-41.8
41,4,0,3,0,1,0,0,1,4,1,999,0,0,94.465,-41.8
29,1,1,1,0,1,0,1,5,2,1,999,1,1,93.2,-42.0
39,4,0,4,0,1,0,1,0,0,3,11,1,2,92.893,-46.2
50,2,2,3,0,0,0,1,2,0,4,999,0,0,93.918,-42.7
39,3,2,2,1,1,0,0,0,1,2,999,0,0,93.994,-36.4
36,2,1,6,0,0,0,1,2,3,6,999,0,0,93.918,-42.7
48,2,0,3,1,0,0,0,1,3,1,999,0,0,94.465,-41.8
31,2,0,6,0,1,0,0,1,2,6,999,0,0,94.465,-41.8
88,5,2,0,0,1,0,1,7,2,1,999,0,0,92.843,-50.0
44,4,2,4,0,1,0,0,1,0,1,999,0,0,94.465,-41.8
31,1,1,6,0,1,0,1,2,0,9,999,0,0,93.918,-42.7
37,3,0,5,1,1,0,0,0,3,1,999,0,0,93.994,-36.4
29,2,0,6,0,1,0,1,5,2,1,999,0,0,93.2,-42.0
43,4,0,2,0,1,0,0,0,2,3,999,0,0,93.994,-36.4
35,2,1,1,0,1,0,0,0,2,2,999,0,0,93.994,-36.4
48,10,1,4,0,1,0,1,0,2,3,999,0,0,92.893,-46.2
80,5,2,0,0,1,0,1,8,2,1,999,0,0,93.749,-34.6
48,10,0,6,0,0,0,1,8,3,1,999,2,1,93.075,-47.1
48,7,0,0,1,0,0,1,2,1,6,999,0,0,93.918,-42.7
33,2,1,6,0,0,0,1,4,3,5,999,1,1,92.431,-26.9
27,2,1,6,0,0,0,1,0,1,1,3,1,2,92.893,-46.2
49,3,0,3,1,0,1,0,1,1,1,999,0,0,94.465,-41.8
38,9,0,5,0,1,0,1,3,3,10,999,0,0,93.444,-36.1
38,4,1,6,0,1,0,1,8,4,1,999,1,1,93.075,-47.1
31,8,1,1,0,0,0,1,2,1,2,999,0,0,93.918,-42.7
33,2,2,1,0,0,0,1,2,2,3,999,0,0,93.918,-42.7
51,0,0,0,1,1,0,1,3,1,2,999,0,0,93.444,-36.1
70,5,0,0,0,1,0,0,7,0,1,999,0,0,92.843,-50.0
26,3,0,3,1,0,0,1,2,1,1,999,0,0,93.918,-42.7
33,4,1,6,0,0,0,1,5,0,1,999,0,0,93.2,-42.0
30,2,1,1,0,1,0,1,0,0,1,999,0,0,92.893,-46.2
40,3,0,1,0,1,0,0,0,3,1,999,0,0,93.994,-36.4
24,3,0,3,0,0,0,1,2,4,2,999,0,0,93.918,-42.7
58,5,0,4,1,0,0,0,0,1,2,999,0,0,93.994,-36.4
33,3,0,2,0,0,0,0,0,4,1,999,0,0,93.994,-36.4
31,1,0,1,0,1,0,1,0,3,2,999,0,0,92.893,-46.2
86,5,0,0,1,1,0,1,7,1,2,999,2,1,93.369,-34.8
39,3,2,2,1,1,0,1,0,2,1,999,0,0,92.893,-46.2
29,3,0,0,0,0,1,1,5,2,1,999,0,0,93.2,-42.0
54,4,0,3,0,0,0,1,5,1,2,999,1,1,92.649,-30.1
44,1,2,1,0,1,1,1,8,1,1,999,0,0,93.075,-47.1
32,7,2,0,0,2,2,0,0,3,4,999,0,0,93.994,-36.4
31,3,0,1,0,1,1,1,0,1,4,999,0,0,92.893,-46.2
35,4,0,6,0,0,0,0,0,2,6,999,0,0,93.994,-36.4
32,1,1,1,0,0,0,0,1,4,1,999,0,0,94.465,-41.8
40,8,0,1,1,0,0,0,0,0,2,999,0,0,93.994,-36.4
35,2,0,4,0,0,0,1,2,1,2,999,0,0,93.918,-42.7
25,1,1,1,0,0,0,0,1,2,1,999,0,0,94.465,-41.8
38,4,1,1,0,1,0,0,0,0,6,999,0,0,93.994,-36.4
34,6,0,6,0,1,0,1,5,4,1,999,0,0,93.2,-42.0
37,6,1,3,0,1,0,1,0,0,1,999,0,0,92.893,-46.2
40,2,0,6,0,1,0,0,1,4,5,999,0,0,94.465,-41.8
54,4,1,6,1,0,0,0,0,0,2,999,0,0,93.994,-36.4
46,3,0,1,0,1,0,0,1,2,2,999,0,0,94.465,-41.8
33,8,0,6,0,1,0,1,3,1,3,999,0,0,93.444,-36.1
36,2,0,6,0,1,0,1,0,2,3,999,0,0,92.893,-46.2
